episode,return,length,risk_threshold
5179,-140.96461012929888,21,-141.20724368264206
5180,-140.89719258155435,21,-141.20724368264206
5181,-141.17149318582773,21,-141.20724368264206
5182,-140.6198461350379,21,-141.20724368264206
5183,-140.96466285940454,21,-141.20724368264206
5184,-140.55091860113993,21,-141.20724368264206
5185,-141.10249535134434,21,-141.20724368264206
5186,-140.61978469484353,21,-141.20724368264206
5187,-140.82675255031737,21,-141.20724368264206
5188,-140.89556177430853,21,-141.20724368264206
5189,-141.10256257270265,21,-141.20724368264206
5190,-141.24046569248875,21,-141.24046569248875
5191,-140.96463589632077,21,-141.24046569248875
5192,-141.03361563047935,21,-141.24046569248875
5193,-140.89553583475856,21,-141.24046569248875
5194,-140.6198707205307,21,-141.24046569248875
5195,-140.8267358198107,21,-141.24046569248875
5196,-141.03353633671583,21,-141.24046569248875
5197,-140.5508743228294,21,-141.24046569248875
5198,-140.89572123005226,21,-141.24046569248875
5199,-140.96456872757062,21,-141.24046569248875
5200,-140.8266807589899,21,-141.24046569248875
5201,-140.8956462429972,21,-141.24046569248875
5202,-141.30942046692113,21,-141.25796084317903
5203,-140.82670635664385,21,-141.25796084317903
5204,-140.6888201883271,21,-141.25796084317903
5205,-141.03356511663236,21,-141.25796084317903
5206,-140.89566499975768,21,-141.25796084317903
5207,-140.75775442021666,21,-141.25796084317903
5208,-141.17148532979678,21,-141.25796084317903
5209,-140.7577981228472,21,-141.25796084317903
5210,-140.89565425391334,21,-141.25796084317903
5211,-140.96461979028157,21,-141.25796084317903
5212,-141.1714536860831,21,-141.25796084317903
5213,-141.17148430870162,21,-141.25796084317903
5214,-140.8266273567594,21,-141.25796084317903
5215,-141.03353399538705,21,-141.25796084317903
5216,-141.1714967468304,21,-141.25796084317903
5217,-140.96468203533226,21,-141.24046569248875
5218,-140.41297910186185,21,-141.24046569248875
5219,-141.033566155382,21,-141.24046569248875
5220,-140.61979772906093,21,-141.24046569248875
5221,-141.24043606608365,21,-141.24046569248875
5222,-141.17152743884162,21,-141.24046569248875
5223,-140.89562906918735,21,-141.24046569248875
5224,-140.6887954290991,21,-141.24046569248875
5225,-140.68872773328744,21,-141.24046569248875
5226,-140.68881283479215,21,-141.24046569248875
5227,-140.8267678150169,21,-141.24046569248875
5228,-140.96458032163218,21,-141.24046569248875
5229,-140.75777943803183,21,-141.24046569248875
5230,-140.6887512547437,21,-141.24046569248875
5231,-140.89569671194045,21,-141.24046569248875
5232,-140.7577722257853,21,-141.24046569248875
5233,-141.10258745014994,21,-141.24046569248875
5234,-141.10256671615298,21,-141.24046569248875
5235,-140.68883082392273,21,-141.24046569248875
5236,-140.82668480014172,21,-141.24046569248875
5237,-141.2404609247057,21,-141.24046569248875
5238,-141.1714908016549,21,-141.24046569248875
5239,-140.96457775814577,21,-141.2404609247057
5240,-140.75777857657064,21,-141.2404609247057
5241,-141.17145717270526,21,-141.2404609247057
5242,-141.17150610492632,21,-141.2404609247057
5243,-140.82677259543615,21,-141.2404609247057
5244,-141.17204867982548,21,-141.2404609247057
5245,-141.10251940946918,21,-141.2404609247057
5246,-141.17151716362469,21,-141.2404609247057
5247,-141.03352755808046,21,-141.2404609247057
5248,-140.8956419174562,21,-141.2404609247057
5249,-140.75772904094265,21,-141.2404609247057
5250,-140.9646204416353,21,-141.2404609247057
5251,-140.55087078251364,21,-141.2404609247057
5252,-140.75772629108678,21,-141.2404609247057
5253,-141.10254685778386,21,-141.2404609247057
5254,-140.55085816818558,21,-141.2404609247057
5255,-140.68880834998868,21,-141.2404609247057
5256,-141.03361346531648,21,-141.2404609247057
5257,-140.96465071699646,21,-141.2404609247057
5258,-140.96460859206377,21,-141.2404609247057
5259,-140.7577252112117,21,-141.2404609247057
5260,-140.75780895574428,21,-141.24043606608365
5261,-141.24045893198127,21,-141.24045893198127
5262,-141.03359888008703,21,-141.24045893198127
5263,-141.26856021980132,21,-141.2404609247057
5264,-140.89565243895646,21,-141.2404609247057
5265,-140.89566363342718,21,-141.2404609247057
5266,-141.03359969672624,21,-141.24045893198127
5267,-140.9646220912727,21,-141.24045893198127
5268,-140.61983804337586,21,-141.24045893198127
5269,-140.75785612774607,21,-141.24045893198127
5270,-140.68873941026754,21,-141.24045893198127
5271,-140.96464039290578,21,-141.24045893198127
5272,-141.24052690288306,21,-141.24045893198127
5273,-141.0335766734811,21,-141.24045893198127
5274,-140.9646239140863,21,-141.24045893198127
5275,-140.9646299434488,21,-141.24045893198127
5276,-141.2404755701151,21,-141.2404609247057
5277,-140.61987412512983,21,-141.2404609247057
5278,-140.82669537187638,21,-141.2404609247057
5279,-140.7577340006552,21,-141.2404609247057
5280,-140.7576689712218,21,-141.2404609247057
5281,-141.0336073551067,21,-141.2404609247057
5282,-140.89570888416154,21,-141.2404609247057
5283,-140.89567149188628,21,-141.2404609247057
5284,-141.10255565745874,21,-141.2404609247057
5285,-140.89563716840155,21,-141.2404609247057
5286,-141.03356747261034,21,-141.2404609247057
5287,-140.96453689920287,21,-141.2404609247057
5288,-140.96461679062105,21,-141.2404609247057
5289,-141.03358929813908,21,-141.2404609247057
5290,-140.82668701760184,21,-141.2404609247057
5291,-141.0336554607526,21,-141.24045893198127
5292,-141.30940048006823,21,-141.2404609247057
5293,-140.68879176217905,21,-141.2404609247057
5294,-141.03362220378546,21,-141.2404609247057
5295,-141.03355338454617,21,-141.2404609247057
5296,-141.03356544475167,21,-141.2404609247057
5297,-141.1714834840297,21,-141.2404609247057
5298,-140.8266900755513,21,-141.2404609247057
5299,-141.03356822590163,21,-141.2404609247057
5300,-141.1025145940822,21,-141.2404609247057
5301,-140.8957076579619,21,-141.2404609247057
5302,-140.96454387200225,21,-141.2404609247057
5303,-140.75772380773924,21,-141.24045893198127
5304,-140.68871243500197,21,-141.24045893198127
5305,-140.61981790354386,21,-141.24045893198127
5306,-140.96464323819868,21,-141.24045893198127
5307,-141.03361728931444,21,-141.24045893198127
5308,-140.89568760409958,21,-141.24045893198127
5309,-141.3094010368456,21,-141.2404609247057
5310,-141.17146898002716,21,-141.2404609247057
5311,-140.89574707411782,21,-141.2404609247057
5312,-141.0334974895029,21,-141.2404609247057
5313,-141.03360222656195,21,-141.2404609247057
5314,-140.8956255810051,21,-141.2404609247057
5315,-141.30945077262237,21,-141.2404755701151
5316,-140.8956974847472,21,-141.2404755701151
5317,-140.6887848417383,21,-141.2404755701151
5318,-140.55084503209457,21,-141.2404755701151
5319,-140.96461612833042,21,-141.2404755701151
5320,-141.17154362245589,21,-141.2404755701151
5321,-140.688820415591,21,-141.2404755701151
5322,-140.61980637644987,21,-141.2404755701151
5323,-140.89569731356164,21,-141.2404755701151
5324,-140.9646430241978,21,-141.2404755701151
5325,-141.17150489983953,21,-141.2404755701151
5326,-140.9646795101117,21,-141.2404755701151
5327,-141.0335273508275,21,-141.2404755701151
5328,-141.10250859106608,21,-141.2404755701151
5329,-140.82668624021846,21,-141.2404755701151
5330,-140.9646661329692,21,-141.2404755701151
5331,-140.75779894134953,21,-141.2404755701151
5332,-141.0335925919279,21,-141.2404755701151
5333,-140.82669697862195,21,-141.2404755701151
5334,-141.10259208353176,21,-141.2404755701151
5335,-140.82672174482192,21,-141.2404755701151
5336,-141.10250290749147,21,-141.2404755701151
5337,-140.75775806029966,21,-141.2404755701151
5338,-141.03361340650176,21,-141.2404755701151
5339,-140.68877661876496,21,-141.2404755701151
5340,-140.75779605689638,21,-141.2404755701151
5341,-140.89566012009402,21,-141.2404755701151
5342,-140.68877807219081,21,-141.2404755701151
5343,-141.17152268986013,21,-141.2404755701151
5344,-140.96462171267058,21,-141.2404755701151
5345,-141.03354911788574,21,-141.2404755701151
5346,-140.6887565610367,21,-141.2404755701151
5347,-140.55083808285636,21,-141.2404755701151
5348,-141.10246566692894,21,-141.2404755701151
5349,-141.10256813512103,21,-141.2404755701151
5350,-141.10256845093562,21,-141.2404755701151
5351,-140.82666367292643,21,-141.2404755701151
5352,-140.7577085369652,21,-141.2404755701151
5353,-141.10260714275046,21,-141.2404755701151
5354,-140.34400987534406,21,-141.2404755701151
5355,-140.9646043083356,21,-141.2404755701151
5356,-141.10256166651845,21,-141.2404755701151
5357,-141.10248414985358,21,-141.2404755701151
5358,-141.03358923745512,21,-141.2404755701151
5359,-141.0335739792111,21,-141.2404755701151
5360,-140.82670634115567,21,-141.2404755701151
5361,-140.96464242897878,21,-141.2404755701151
5362,-140.8267456984534,21,-141.2404755701151
5363,-140.7577749278087,21,-141.2404755701151
5364,-141.10518020507618,21,-141.17154362245589
5365,-140.6887782179963,21,-141.17154362245589
5366,-140.9645862352334,21,-141.17154362245589
5367,-141.03356493757263,21,-141.17154362245589
5368,-140.55084752792277,21,-141.17154362245589
5369,-140.89566000843624,21,-141.17154362245589
5370,-141.24047107574634,21,-141.24047107574634
5371,-140.75779121929781,21,-141.24047107574634
5372,-141.1025421670809,21,-141.24047107574634
5373,-141.10257252033927,21,-141.17154362245589
5374,-141.2404459131149,21,-141.2404459131149
5375,-141.24045404215295,21,-141.24045404215295
5376,-141.10250127188692,21,-141.24045404215295
5377,-140.96466539879123,21,-141.2404459131149
5378,-141.44728241010995,21,-141.24045404215295
5379,-141.17145626354028,21,-141.24045404215295
5380,-141.3094235677268,21,-141.24047107574634
5381,-140.68870357355988,21,-141.24047107574634
5382,-140.89561394491466,21,-141.24047107574634
5383,-140.75776738935855,21,-141.24047107574634
5384,-140.89569976216785,21,-141.24047107574634
5385,-141.10257174059186,21,-141.24047107574634
5386,-141.0335753772444,21,-141.24047107574634
5387,-141.03357955498643,21,-141.24047107574634
5388,-140.89559172407633,21,-141.24047107574634
5389,-141.37839416977442,21,-141.30940048006823
5390,-140.41302117167913,21,-141.30940048006823
5391,-140.75780233059822,21,-141.30940048006823
5392,-140.8955908651648,21,-141.30940048006823
5393,-140.96459365726935,21,-141.24047107574634
5394,-141.2404517352669,21,-141.24047107574634
5395,-140.68880190306567,21,-141.24047107574634
5396,-140.96460731146504,21,-141.24047107574634
5397,-140.9646678322054,21,-141.24047107574634
5398,-141.1024923509127,21,-141.24047107574634
5399,-140.9645556782532,21,-141.24047107574634
5400,-140.89570864208133,21,-141.24047107574634
5401,-140.41287433104856,21,-141.24047107574634
5402,-140.89561246084173,21,-141.24047107574634
5403,-141.17148536427842,21,-141.24047107574634
5404,-140.75780248470863,21,-141.24047107574634
5405,-140.8956538825914,21,-141.24047107574634
5406,-140.68879903189978,21,-141.24047107574634
5407,-141.03353658173967,21,-141.24047107574634
5408,-141.17151452591048,21,-141.24047107574634
5409,-141.03360450265984,21,-141.24047107574634
5410,-141.03353470072216,21,-141.24045404215295
5411,-140.89564353191048,21,-141.24045404215295
5412,-141.03360053346591,21,-141.24045404215295
5413,-140.89567862546795,21,-141.24045404215295
5414,-141.3652288146389,21,-141.24047107574634
5415,-141.30937864948334,21,-141.30937864948334
5416,-141.24042322874885,21,-141.24047107574634
5417,-141.2404336286902,21,-141.24047107574634
5418,-141.10256899943468,21,-141.24047107574634
5419,-140.82668418152977,21,-141.24047107574634
5420,-141.24038689242317,21,-141.24047107574634
5421,-140.75778488485912,21,-141.24047107574634
5422,-141.17150472764962,21,-141.24047107574634
5423,-141.03358883872323,21,-141.24047107574634
5424,-140.8267418753722,21,-141.24047107574634
5425,-140.82673516527512,21,-141.24047107574634
5426,-140.7577075464316,21,-141.24047107574634
5427,-141.03361189226484,21,-141.24047107574634
5428,-140.68879156721255,21,-141.24047107574634
5429,-141.10251220522633,21,-141.24047107574634
5430,-140.89568567860368,21,-141.24047107574634
5431,-140.7577258945638,21,-141.24047107574634
5432,-141.30945337450686,21,-141.30937864948334
5433,-140.82670602506568,21,-141.30937864948334
5434,-140.89565317575517,21,-141.30937864948334
5435,-140.89561638513763,21,-141.30937864948334
5436,-141.33130602923168,21,-141.3094235677268
5437,-141.03355913972763,21,-141.3094235677268
5438,-141.10258399344917,21,-141.3094235677268
5439,-141.10250656624459,21,-141.3094235677268
5440,-140.68883328751286,21,-141.3094235677268
5441,-141.1024856409249,21,-141.3094235677268
5442,-140.96462536250164,21,-141.3094235677268
5443,-140.68872755832467,21,-141.3094235677268
5444,-140.55088923825718,21,-141.3094235677268
5445,-140.75776534814247,21,-141.3094235677268
5446,-141.2405194193886,21,-141.3094235677268
5447,-140.9646089652528,21,-141.3094235677268
5448,-141.03351211769655,21,-141.3094235677268
5449,-140.68880869385873,21,-141.3094235677268
5450,-140.89563011155713,21,-141.3094235677268
5451,-140.9646722937043,21,-141.3094235677268
5452,-140.8267193214494,21,-141.3094235677268
5453,-141.30945936148112,21,-141.30945337450686
5454,-141.10251060119123,21,-141.30945337450686
5455,-140.96464745082358,21,-141.30945337450686
5456,-140.89565292146676,21,-141.30945337450686
5457,-141.10254932906145,21,-141.30945337450686
5458,-141.11254386750744,21,-141.30945337450686
5459,-140.8267020221944,21,-141.30945337450686
5460,-140.55089050498768,21,-141.30945337450686
5461,-140.96462314340488,21,-141.30945337450686
5462,-140.61983707570056,21,-141.30945337450686
5463,-140.8266927991735,21,-141.30945337450686
5464,-141.03360157573246,21,-141.30945337450686
5465,-140.96468958801304,21,-141.30945337450686
5466,-140.8266824562602,21,-141.30945337450686
5467,-141.30943384090835,21,-141.30945337450686
5468,-140.55087367341048,21,-141.30945337450686
5469,-140.61981632391158,21,-141.30945337450686
5470,-140.7577372452522,21,-141.30945337450686
5471,-140.96459863795337,21,-141.30945337450686
5472,-140.82668671215316,21,-141.30945337450686
5473,-141.1025548819329,21,-141.30945337450686
5474,-141.03358749024494,21,-141.30945337450686
5475,-140.55090860788846,21,-141.30945337450686
5476,-141.17149635196438,21,-141.30945337450686
5477,-140.89565637583038,21,-141.30945337450686
5478,-140.8267171283295,21,-141.30945337450686
5479,-140.89572848089574,21,-141.30943384090835
5480,-141.03353011767172,21,-141.30943384090835
5481,-140.89566191307892,21,-141.30943384090835
5482,-140.9646028149303,21,-141.30943384090835
5483,-140.89571717975005,21,-141.30943384090835
5484,-140.8957248626472,21,-141.30943384090835
5485,-140.82674059678953,21,-141.30943384090835
5486,-140.89568410836003,21,-141.30943384090835
5487,-140.96466731348266,21,-141.30943384090835
5488,-140.55087150430444,21,-141.30943384090835
5489,-140.96460347475258,21,-141.30943384090835
5490,-141.03360246076682,21,-141.30937864948334
5491,-140.89566388072208,21,-141.30937864948334
5492,-140.7577701131069,21,-141.30937864948334
5493,-140.89564891995573,21,-141.30937864948334
5494,-140.8266937559996,21,-141.30937864948334
5495,-140.6888060534148,21,-141.30937864948334
5496,-140.96463479572185,21,-141.30937864948334
5497,-140.75776638432842,21,-141.30937864948334
5498,-140.89567297021472,21,-141.30937864948334
5499,-141.033655169342,21,-141.30937864948334
5500,-140.75780453797546,21,-141.30937864948334
5501,-140.82664705047384,21,-141.30937864948334
5502,-140.8956096386727,21,-141.30937864948334
5503,-140.68882611627828,21,-141.30937864948334
5504,-141.03351171857423,21,-141.30937864948334
5505,-140.68880228554366,21,-141.30937864948334
5506,-141.03363372108123,21,-141.30937864948334
5507,-140.89567456003925,21,-141.30937864948334
5508,-141.17148193385515,21,-141.30937864948334
5509,-141.24043733527608,21,-141.30937864948334
5510,-141.2404105988535,21,-141.30937864948334
5511,-140.75773146821814,21,-141.30937864948334
5512,-140.82676026238317,21,-141.30937864948334
5513,-141.03360111487422,21,-141.30937864948334
5514,-141.10257948203173,21,-141.30937864948334
5515,-140.89557382459736,21,-141.2405194193886
5516,-140.89573543584356,21,-141.24043733527608
5517,-141.24046456345786,21,-141.24046456345786
5518,-141.0336106409033,21,-141.24046456345786
5519,-140.96459956986226,21,-141.24046456345786
